file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/gui/StatusBar.java,org.gjt.sp.jedit.gui.StatusBar$TaskHandler$Anonymous1,anonymous,3,3,0,3,6,1,0,8,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,19,1,0,3,0,0,3,2,5,0,2,1,0,0,0,15,-1,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/bsh/BshIterator.java,org.gjt.sp.jedit.bsh.BshIterator,interface,0,5,5,0,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/search/BoyerMooreSearchMatcher.java,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,class,5,8,3,5,37,2,0,12,22,0.8035714,0.6,0.6,8,1,5,3,0,0,5,0,0,0,7,0,0,7,0,0,3,0,6,129,10,8,11,0,3,1,23,47,19,28,4,0,0,0,89,1,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/gui/LogViewer.java,org.gjt.sp.jedit.gui.LogViewer$LogSettings$Anonymous1$Anonymous3,anonymous,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/gui/LogViewer.java,org.gjt.sp.jedit.gui.LogViewer$LogSettings$Anonymous1$Anonymous2,anonymous,1,1,0,1,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/gui/RegisterViewer.java,org.gjt.sp.jedit.gui.RegisterViewer$Renderer,innerclass,4,4,0,4,8,6,0,12,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,27,1,0,5,0,0,12,4,12,2,4,5,0,0,0,20,8,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/gui/StatusBar.java,org.gjt.sp.jedit.gui.StatusBar$TaskHandler,innerclass,2,2,0,2,2,2,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,2,28,0,0,0,0,0,0,0,1,0,1,0,1,0,0,10,2,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/io/XMLEncodingDetector.java,org.gjt.sp.jedit.io.XMLEncodingDetector,class,4,5,1,4,10,1,0,11,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,34,6,1,5,1,1,4,10,9,7,8,2,0,0,0,46,1,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/search/SearchDialog.java,org.gjt.sp.jedit.search.SearchDialog$SettingsActionHandler,innerclass,1,1,0,1,5,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,1,0,1,2,0,0,0,22,0,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/input/AbstractInputHandler.java,org.gjt.sp.jedit.input.AbstractInputHandler,class,8,27,19,8,46,1,0,24,206,0.95238096,0.08095238,0.08095238,21,1,19,0,2,0,21,4,0,0,10,2,1,0,9,0,1,0,10,162,13,3,7,0,1,17,7,41,2,30,4,0,0,0,190,1025,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/pluginmgr/InstallPanel.java,org.gjt.sp.jedit.pluginmgr.InstallPanel$KeyboardAction,innerclass,4,4,0,4,8,2,0,8,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,2,31,0,2,0,0,0,0,4,6,0,5,2,0,0,0,14,2,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/textarea/TextAreaTransferHandler.java,org.gjt.sp.jedit.textarea.TextAreaTransferHandler$TextAreaSelection,innerclass,2,2,0,2,1,2,0,1,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,10,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/indent/BracketIndentRule.java,org.gjt.sp.jedit.indent.BracketIndentRule$Brackets,innerclass,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,9,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/textarea/SquareFoldPainter.java,org.gjt.sp.jedit.textarea.SquareFoldPainter,class,1,1,0,1,1,2,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,2,0,1,0,0,0,0,0,10,1,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/gui/DockableWindowManagerImpl.java,org.gjt.sp.jedit.gui.DockableWindowManagerImpl$DockableWindowConfig,innerclass,6,6,0,6,10,3,0,7,6,0.75,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,2,0,0,0,0,0,7,65,6,0,4,2,0,15,0,5,0,13,1,0,1,0,49,9,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/options/DockingOptionPane.java,org.gjt.sp.jedit.options.WindowTableModel,class,5,7,2,5,22,2,0,18,21,0.7454546,0.3090909,0.38181818,11,0,10,0,0,1,11,0,0,0,5,3,0,5,0,0,4,0,5,115,10,1,3,0,0,6,12,17,1,15,2,0,2,1,74,0,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/Buffer.java,org.gjt.sp.jedit.Buffer,class,27,70,43,27,312,2,0,193,4238,0.98428434,0.08227848,0.5803797,93,3,70,13,6,4,80,0,0,0,39,20,12,25,0,2,23,0,19,1007,107,14,74,13,15,150,43,169,15,132,6,2,0,7,530,1,15
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/syntax/Token.java,org.gjt.sp.jedit.syntax.Token,class,2,11,9,2,15,1,1,2,0,0.6814815,0.3,0.3,5,3,5,0,0,0,5,0,0,0,27,22,27,0,0,0,22,0,0,65,6,0,1,1,1,24,22,27,2,28,1,0,0,0,89,1,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/gui/TaskMonitor.java,org.gjt.sp.jedit.gui.TaskMonitor$TaskTableModel,innerclass,2,2,0,2,10,2,0,10,0,0.25,0.47619048,0.47619048,8,0,5,1,0,2,7,0,0,0,1,0,0,1,0,0,1,0,2,39,4,0,2,0,0,0,5,2,2,2,2,0,0,2,29,10,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/SettingsXML.java,org.gjt.sp.jedit.SettingsXML,class,4,8,4,4,8,3,0,5,21,0.85714287,0.71428573,0.71428573,7,0,7,0,0,0,7,0,0,0,2,0,0,2,0,0,0,0,2,52,4,0,1,0,1,1,0,4,1,3,0,0,1,0,81,1,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/bsh/org/objectweb/asm/Label.java,org.gjt.sp.jedit.bsh.org.objectweb.asm.Label,class,6,11,5,6,21,1,0,4,2,0.75,0.33333334,0.33333334,4,0,1,1,0,2,3,0,0,0,10,0,0,2,0,8,0,0,1,96,1,1,5,0,6,0,20,25,15,17,4,0,0,0,182,1,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/gui/statusbar/WrapWidgetFactory.java,org.gjt.sp.jedit.gui.statusbar.WrapWidgetFactory$WrapWidget,innerclass,6,6,0,6,10,1,0,18,0,0.3,1.0,1.0,5,0,3,1,0,1,4,0,0,0,2,0,0,2,0,0,2,0,4,47,2,0,0,0,0,14,1,10,2,9,3,1,0,0,30,10,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/pluginmgr/InstallPanel.java,org.gjt.sp.jedit.pluginmgr.InstallPanel$PluginInfoBox,innerclass,3,3,0,3,5,6,0,21,1,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,7,33,0,0,2,0,0,13,2,7,0,5,2,0,0,0,40,2,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/gui/statusbar/IndentWidgetFactory.java,org.gjt.sp.jedit.gui.statusbar.IndentWidgetFactory$IndentWidget,innerclass,5,5,0,5,5,1,0,9,0,0.16666667,1.0,1.0,3,0,2,0,0,1,3,0,0,0,2,0,0,2,0,0,2,0,1,37,1,0,0,0,0,7,0,4,0,4,1,1,0,0,18,10,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/help/HelpViewer.java,org.gjt.sp.jedit.help.HelpViewer$LinkHandler,innerclass,1,1,0,1,6,1,0,10,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,4,0,1,0,1,1,0,1,3,0,0,0,21,0,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/indent/RegexpIndentRule.java,org.gjt.sp.jedit.indent.RegexpIndentRule$TokenFilter,innerclass,2,2,0,2,12,1,0,2,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,30,1,0,0,0,0,0,1,1,1,1,1,0,0,0,32,10,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/gui/ExtendedGridLayoutConstraints.java,org.gjt.sp.jedit.gui.ExtendedGridLayoutConstraints,class,1,3,2,1,41,1,0,5,0,0.6789474,0.5294118,1.0,19,0,11,1,0,7,18,0,0,0,10,1,1,9,0,0,1,0,0,115,19,0,15,0,8,15,22,13,10,12,1,0,0,0,238,1,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/textarea/ExtensionManager.java,org.gjt.sp.jedit.textarea.ExtensionManager,class,8,11,3,8,18,1,0,14,13,0.6666667,0.6,0.6,6,0,0,1,0,5,5,0,0,0,1,0,0,1,0,0,1,0,3,83,5,6,3,2,0,3,6,23,5,18,4,0,1,0,67,0,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/gui/statusbar/SelectionLengthWidgetFactory.java,org.gjt.sp.jedit.gui.statusbar.SelectionLengthWidgetFactory$SelectionLengthWidget,innerclass,10,10,0,10,10,5,0,18,0,0.16666667,1.0,1.0,4,0,3,0,0,1,4,0,0,0,3,0,0,3,0,0,2,0,3,64,1,0,4,0,2,3,1,16,7,14,2,0,1,0,26,9,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/jedit/migration/OneTimeMigrationService.java,org.jedit.migration.OneTimeMigrationService,class,5,8,3,5,6,1,1,7,0,0.0,0.33333334,0.33333334,3,1,2,0,1,0,3,0,0,0,1,0,0,0,1,0,0,0,5,21,1,1,1,0,0,3,1,3,3,3,1,0,0,0,111,1025,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/textarea/ShapedFoldPainter.java,org.gjt.sp.jedit.textarea.ShapedFoldPainter,class,4,7,3,4,11,1,2,6,6,0.0,0.0,0.0,4,0,3,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,2,0,28,6,28,6,3,0,0,0,26,1025,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/options/AppearanceOptionPane.java,org.gjt.sp.jedit.options.AppearanceOptionPane,class,14,15,1,14,32,6,0,83,11,0.8181818,0.5,0.5,6,0,2,2,2,0,4,0,1,0,22,1,1,21,0,0,1,0,111,280,0,2,7,1,3,107,20,68,3,61,6,0,0,4,122,1,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/util/SegmentCharSequence.java,org.gjt.sp.util.SegmentCharSequence,class,2,3,1,2,6,1,0,0,15,0.8333333,0.6666667,1.0,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,3,0,0,25,4,0,0,0,0,0,1,3,4,3,0,0,0,0,25,1,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/Macros.java,org.gjt.sp.jedit.Macros,class,18,25,7,18,74,3,0,74,321,0.9395604,0.050724637,0.061594203,26,26,23,3,0,0,24,0,0,0,7,7,0,7,0,0,4,0,85,478,34,5,20,9,1,46,15,44,12,37,5,0,4,5,211,1,7
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/help/HistoryButton.java,org.gjt.sp.jedit.help.HistoryButton,class,4,7,3,4,7,6,0,13,2,0.71428573,0.6666667,1.0,5,0,4,1,0,0,4,0,0,0,7,2,2,5,0,0,6,0,0,77,1,0,2,0,0,5,4,8,2,8,0,0,2,0,42,1,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/EBComponent.java,org.gjt.sp.jedit.EBComponent,interface,1,17,16,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/io/VFS.java,org.gjt.sp.jedit.io.VFS$Anonymous1,anonymous,2,2,0,2,2,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,2,0,0,0,10,-1,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/help/HistoryButton.java,org.gjt.sp.jedit.help.HistoryButton$DropActionHandler,innerclass,3,3,0,3,8,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,2,5,0,0,0,4,4,1,3,4,0,0,0,24,0,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/gui/LogViewer.java,org.gjt.sp.jedit.gui.LogViewer$ActionHandler,innerclass,3,3,0,3,8,1,0,12,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,30,0,2,4,0,0,2,2,6,0,5,3,0,0,0,24,2,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/gui/StatusBar.java,org.gjt.sp.jedit.gui.StatusBar,class,17,37,20,17,50,7,0,71,74,0.8878205,0.36363637,1.0,13,0,11,2,0,0,11,0,0,0,24,1,0,22,0,2,18,0,19,273,18,1,9,0,1,41,15,49,4,47,4,0,2,1,136,1,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/bsh/BSHArguments.java,org.gjt.sp.jedit.bsh.BSHArguments,class,4,9,5,4,4,2,0,4,1,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,1,0,2,1,1,3,1,2,2,0,0,0,36,0,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/print/Margins.java,org.gjt.sp.jedit.print.Margins,class,2,4,2,2,30,1,0,19,61,0.7714286,0.22727273,0.3181818,14,0,12,2,0,0,12,0,2,0,5,1,0,5,0,0,1,0,7,89,14,0,4,0,0,13,13,15,11,12,1,0,0,0,76,1,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/pluginmgr/ManagePanel.java,org.gjt.sp.jedit.pluginmgr.ManagePanel$HideLibrariesButton,innerclass,2,2,0,2,1,7,0,7,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,3,0,0,0,1,1,0,0,1,12,2,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/options/PluginManagerOptionPane.java,org.gjt.sp.jedit.options.PluginManagerOptionPane,class,9,10,1,9,15,9,0,33,4,0.725,0.33333334,0.33333334,4,0,1,1,2,0,3,0,0,0,10,0,0,10,0,0,1,0,41,196,0,0,8,0,0,29,9,25,1,23,2,0,3,1,74,1,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/gui/DefaultFocusComponent.java,org.gjt.sp.jedit.gui.DefaultFocusComponent,interface,0,7,7,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/gui/statusbar/FoldWidgetFactory.java,org.gjt.sp.jedit.gui.statusbar.FoldWidgetFactory,class,4,4,0,4,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,1,0,1,0,0,1,0,12,1,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/browser/VFSDirectoryEntryTableModel.java,org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel$EntryCompare,innerclass,5,5,0,5,11,1,0,8,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,4,0,0,4,0,0,4,0,6,28,5,0,5,0,0,2,0,10,1,7,3,0,0,0,54,8,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/util/IOUtilities.java,org.gjt.sp.util.IOUtilities,class,6,26,20,6,36,1,0,28,78,0.0,0.0,0.0,13,10,12,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,14,111,10,2,7,5,4,3,11,18,1,11,4,0,0,0,120,1,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/options/TextAreaOptionPane.java,org.gjt.sp.jedit.options.TextAreaOptionPane,class,7,7,0,7,5,10,0,42,3,0.66666657,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,31,0,0,31,0,0,0,0,91,278,0,0,0,0,0,96,6,36,5,36,0,3,1,0,80,1,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/browser/BrowserView.java,org.gjt.sp.jedit.browser.BrowserView,class,22,32,10,22,37,17,0,66,118,0.91964287,0.5619048,0.8666667,16,0,14,1,0,1,15,0,0,0,7,0,0,7,0,0,5,0,17,393,7,1,7,1,0,5,10,29,1,24,5,1,6,2,141,0,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/print/PrintPreview.java,org.gjt.sp.jedit.print.PrintPreview,class,11,14,3,11,10,7,0,45,7,0.6666667,0.0,0.0,6,0,3,3,0,0,3,0,0,0,16,0,0,16,0,0,0,0,27,274,0,1,0,0,0,31,25,24,4,24,1,9,0,0,78,1,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/jedit/options/PluginOptionGroup.java,org.jedit.options.PluginOptionGroup$NoPluginsPane,innerclass,1,1,0,1,1,6,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,9,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/options/ShortcutsOptionPane.java,org.gjt.sp.jedit.options.ShortcutsOptionPane$TableMouseHandler,innerclass,4,4,0,4,4,2,0,9,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,2,0,0,0,3,3,1,3,2,0,0,0,14,2,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/gui/statusbar/RectSelectWidgetFactory.java,org.gjt.sp.jedit.gui.statusbar.RectSelectWidgetFactory,class,4,4,0,4,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,0,0,0,1,0,1,0,0,1,0,13,1,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/search/SearchAndReplace.java,org.gjt.sp.jedit.search.SearchAndReplace,class,34,48,14,34,169,1,0,114,900,0.93181807,0.18716578,0.7237077,44,44,33,10,0,1,34,0,0,0,12,12,0,12,0,0,0,0,86,623,65,10,57,6,10,71,36,147,43,90,6,0,0,0,294,1,2
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/JEditAbstractEditAction.java,org.gjt.sp.jedit.JEditAbstractEditAction,class,2,7,5,2,7,1,0,1,0,0.5,0.52380955,0.71428573,7,0,5,0,2,0,7,1,1,0,2,0,0,0,2,0,0,0,0,25,2,0,0,0,0,0,0,5,0,2,0,0,0,0,57,1025,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/gui/GrabKeyDialog.java,org.gjt.sp.jedit.gui.GrabKeyDialog$ActionHandler,innerclass,5,5,0,5,18,1,0,13,1,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,51,6,0,12,0,0,4,1,9,0,4,3,0,0,0,34,2,2
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/textarea/StructureMatcher.java,org.gjt.sp.jedit.textarea.StructureMatcher$Highlight,innerclass,6,6,0,6,14,2,0,18,6,0.75,1.0,1.0,4,0,1,2,0,1,2,0,0,0,1,0,0,1,0,0,1,0,6,58,4,0,6,0,0,0,12,18,10,14,2,0,0,0,32,0,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/options/SyntaxHiliteOptionPane.java,org.gjt.sp.jedit.options.SyntaxHiliteOptionPane$StyleTableModel$StyleChoice,innerclass,1,1,0,1,2,1,0,0,0,0.33333334,1.0,1.0,2,0,1,0,0,1,2,0,0,0,3,0,0,3,0,0,0,0,0,13,1,0,0,0,0,0,0,3,0,3,0,0,0,0,8,10,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/datatransfer/ListVFSFileTransferable.java,org.gjt.sp.jedit.datatransfer.ListVFSFileTransferable,class,3,3,0,3,11,1,0,10,2,0.5833333,0.33333334,0.5,4,0,4,0,0,0,4,0,0,0,3,2,2,1,0,0,3,0,1,36,5,2,1,0,0,1,2,7,0,7,3,0,0,0,34,1,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/print/PrinterDialog.java,org.gjt.sp.jedit.print.PrinterDialog$PageSetupPanel$OrientationCellRenderer,innerclass,2,2,0,2,3,5,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,19,0,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/gui/FontSelector.java,org.gjt.sp.jedit.gui.FontSelector,class,3,13,10,3,13,6,0,13,21,0.85714287,0.4,0.4,7,0,5,1,0,1,6,0,0,0,1,0,0,1,0,0,0,0,4,67,1,0,0,0,0,5,0,9,1,4,1,0,1,0,51,1,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/gui/statusbar/MultiSelectWidgetFactory.java,org.gjt.sp.jedit.gui.statusbar.MultiSelectWidgetFactory$MultiSelectWidget,innerclass,6,6,0,6,6,1,0,15,0,0.25,1.0,1.0,4,0,3,0,0,1,4,0,0,0,2,0,0,2,0,0,2,0,2,40,1,0,1,0,0,3,1,6,1,6,2,1,0,0,30,10,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/gui/ActionBar.java,org.gjt.sp.jedit.gui.ActionBar$CompletionPopup,innerclass,4,4,0,4,2,11,0,15,0,0.0,1.0,1.0,2,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,2,69,0,0,0,0,0,0,4,4,0,4,0,1,3,0,30,2,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/search/DirectoryListSet.java,org.gjt.sp.jedit.search.DirectoryListSet,class,5,9,4,5,10,2,0,9,36,0.8888889,0.6666667,1.0,9,0,8,0,1,0,9,0,0,0,3,0,0,3,0,0,0,0,6,54,6,0,0,2,0,6,0,10,1,7,2,0,0,0,39,1,1
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/EditBus.java,org.gjt.sp.jedit.EditBus$HandlerList,innerclass,6,6,0,6,20,3,0,24,10,0.8,0.6,0.6,5,0,5,0,0,0,5,0,0,4,3,0,0,3,0,0,0,0,0,63,3,5,8,0,0,6,7,10,2,10,3,0,0,0,55,10,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/help/HelpViewerInterface.java,org.gjt.sp.jedit.help.HelpViewerInterface,interface,0,5,5,0,8,1,0,0,28,0.0,0.0,0.0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/bsh/classpath/BshClassPath.java,org.gjt.sp.jedit.bsh.classpath.BshClassPath$JarClassSource,innerclass,2,2,0,2,4,2,0,0,6,0.0,0.0,0.0,4,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,2,0,1,1,0,0,0,0,0,15,9,0
/Users/gayatrisapra/Desktop/team3/jedit-5-6-0/org/gjt/sp/jedit/EditServer.java,org.gjt.sp.jedit.EditServer,class,4,6,2,4,29,2,0,36,26,0.85,0.33333334,0.47619048,8,2,4,1,0,3,7,0,0,0,5,0,0,5,0,0,1,0,6,154,9,2,8,4,1,17,5,25,6,19,3,1,0,0,140,1,0
